date,state,district,pincode,age_0_5,age_5_17,age_18_greater
09-11-2025,Uttarakhand,Haridwar,247656,4,1,0
30-10-2025,Uttarakhand,Haridwar,247656,17,2,0
30-10-2025,Uttarakhand,Haridwar,247663,23,5,0
30-10-2025,Uttarakhand,Haridwar,247664,12,1,0
30-10-2025,Uttarakhand,Haridwar,247670,3,1,0
29-10-2025,Uttarakhand,Haridwar,246763,1,0,0
29-10-2025,Uttarakhand,Haridwar,247661,5,2,0
29-10-2025,Uttarakhand,Haridwar,249402,4,0,0
01-11-2025,Uttarakhand,Haridwar,247656,4,0,0
01-11-2025,Uttarakhand,Haridwar,247668,1,0,0
01-11-2025,Uttarakhand,Haridwar,249402,1,0,0
31-10-2025,Uttarakhand,Haridwar,247663,10,2,0
31-10-2025,Uttarakhand,Haridwar,247666,1,1,0
31-10-2025,Uttarakhand,Haridwar,247668,0,1,0
31-10-2025,Uttarakhand,Haridwar,247671,2,1,0
31-10-2025,Uttarakhand,Haridwar,249402,5,4,0
31-10-2025,Uttarakhand,Haridwar,249404,1,1,0
12-11-2025,Uttarakhand,Haridwar,247656,3,0,0
12-11-2025,Uttarakhand,Haridwar,247670,1,0,0
12-11-2025,Uttarakhand,Haridwar,249410,1,0,0
11-11-2025,Uttarakhand,Haridwar,247664,3,0,0
11-11-2025,Uttarakhand,Haridwar,249402,1,0,0
11-11-2025,Uttarakhand,Haridwar,249404,2,2,0
13-11-2025,Uttarakhand,Haridwar,247661,2,1,0
13-11-2025,Uttarakhand,Haridwar,247663,6,3,0
13-11-2025,Uttarakhand,Haridwar,247668,2,0,0
13-11-2025,Uttarakhand,Haridwar,249402,2,1,0
13-11-2025,Uttarakhand,Haridwar,249404,0,1,0
14-11-2025,Uttarakhand,Haridwar,247664,2,0,0
14-11-2025,Uttarakhand,Haridwar,247665,2,0,0
14-11-2025,Uttarakhand,Haridwar,247666,1,1,0
14-11-2025,Uttarakhand,Haridwar,249402,4,1,0
16-11-2025,Uttarakhand,Haridwar,247671,1,0,0
16-11-2025,Uttarakhand,Haridwar,249404,3,0,0
17-11-2025,Uttarakhand,Haridwar,247661,1,2,0
17-11-2025,Uttarakhand,Haridwar,247667,2,0,0
17-11-2025,Uttarakhand,Haridwar,249407,0,4,0
15-11-2025,Uttarakhand,Haridwar,249407,11,4,0
18-11-2025,Uttarakhand,Haridwar,247664,2,1,0
18-11-2025,Uttarakhand,Haridwar,249408,4,3,0
19-11-2025,Uttarakhand,Haridwar,247662,2,1,0
19-11-2025,Uttarakhand,Haridwar,249401,5,3,0
19-11-2025,Uttarakhand,Haridwar,249407,14,2,1
15-12-2025,Uttarakhand,Haridwar,247671,4,1,0
25-11-2025,Uttarakhand,Haridwar,247664,8,0,0
25-11-2025,Uttarakhand,Haridwar,247666,5,0,0
25-11-2025,Uttarakhand,Haridwar,247670,1,0,0
25-11-2025,Uttarakhand,Haridwar,249403,1,1,0
22-12-2025,Uttarakhand,Haridwar,247668,3,0,0
22-12-2025,Uttarakhand,Haridwar,249407,8,0,0
21-12-2025,Uttarakhand,Haridwar,249407,1,0,0
24-12-2025,Uttarakhand,Haridwar,247656,0,2,0
24-12-2025,Uttarakhand,Haridwar,247662,3,0,0
24-12-2025,Uttarakhand,Haridwar,247663,8,1,0
24-12-2025,Uttarakhand,Haridwar,249401,2,0,0
23-12-2025,Uttarakhand,Haridwar,247671,5,0,0
23-12-2025,Uttarakhand,Haridwar,249404,4,0,0
25-12-2025,Uttarakhand,Haridwar,247668,1,0,0
25-12-2025,Uttarakhand,Haridwar,247671,3,1,0
25-12-2025,Uttarakhand,Haridwar,249403,1,1,0
26-12-2025,Uttarakhand,Haridwar,247662,0,3,0
26-12-2025,Uttarakhand,Haridwar,247667,21,5,0
26-12-2025,Uttarakhand,Haridwar,249408,8,2,0
27-12-2025,Uttarakhand,Haridwar,247656,9,0,0
27-12-2025,Uttarakhand,Haridwar,247664,15,0,0
27-12-2025,Uttarakhand,Haridwar,247666,2,0,0
27-12-2025,Uttarakhand,Haridwar,249401,4,2,0
28-12-2025,Uttarakhand,Haridwar,247667,15,1,0
28-12-2025,Uttarakhand,Haridwar,247671,1,0,0
28-12-2025,Uttarakhand,Haridwar,249403,2,0,0
29-12-2025,Uttarakhand,Haridwar,247662,2,0,0
29-12-2025,Uttarakhand,Haridwar,247663,9,3,0
29-12-2025,Uttarakhand,Haridwar,247664,2,0,0
29-12-2025,Uttarakhand,Haridwar,249408,4,1,0
31-12-2025,Uttarakhand,Haridwar,247661,9,4,0
31-12-2025,Uttarakhand,Haridwar,247665,8,2,0
31-12-2025,Uttarakhand,Haridwar,247670,3,2,0
31-12-2025,Uttarakhand,Haridwar,249401,2,1,0
31-12-2025,Uttarakhand,Haridwar,249404,10,2,1
03-01-2026,Uttarakhand,Haridwar,249408,2,0,0
01-01-2026,Uttarakhand,Haridwar,247663,17,2,0
02-01-2026,Uttarakhand,Haridwar,246763,2,0,0
02-01-2026,Uttarakhand,Haridwar,247661,7,3,0
02-01-2026,Uttarakhand,Haridwar,247663,17,12,0
02-01-2026,Uttarakhand,Haridwar,247666,4,1,0
02-01-2026,Uttarakhand,Haridwar,247670,3,0,0
02-01-2026,Uttarakhand,Haridwar,249401,3,3,0
02-01-2026,Uttarakhand,Haridwar,249402,17,5,0
02-01-2026,Uttarakhand,Haridwar,249404,9,1,0
02-01-2026,Uttarakhand,Haridwar,249407,10,1,0
11-06-2025,Uttarakhand,Haridwar,247666,1,1,0
11-06-2025,Uttarakhand,Haridwar,247667,16,6,0
11-06-2025,Uttarakhand,Haridwar,247668,2,0,0
11-06-2025,Uttarakhand,Haridwar,247671,1,1,0
11-06-2025,Uttarakhand,Haridwar,249403,2,2,0
10-06-2025,Uttarakhand,Haridwar,247663,3,4,0
10-06-2025,Uttarakhand,Haridwar,247665,1,2,0
09-06-2025,Uttarakhand,Haridwar,247665,1,1,0
09-06-2025,Uttarakhand,Haridwar,249407,3,3,0
12-06-2025,Uttarakhand,Haridwar,247667,11,1,1
12-06-2025,Uttarakhand,Haridwar,249404,0,2,0
13-06-2025,Uttarakhand,Haridwar,249401,1,0,0
13-06-2025,Uttarakhand,Haridwar,249407,2,2,0
15-06-2025,Uttarakhand,Haridwar,247667,2,0,1
16-06-2025,Uttarakhand,Haridwar,247656,3,0,0
16-06-2025,Uttarakhand,Haridwar,247667,12,7,0
16-06-2025,Uttarakhand,Haridwar,249403,1,0,0
14-06-2025,Uttarakhand,Haridwar,247662,0,1,0
17-06-2025,Uttarakhand,Haridwar,247656,4,1,0
17-06-2025,Uttarakhand,Haridwar,249401,4,0,0
17-06-2025,Uttarakhand,Haridwar,249403,1,0,0
18-06-2025,Uttarakhand,Haridwar,247662,3,5,0
18-06-2025,Uttarakhand,Haridwar,247665,2,2,0
18-06-2025,Uttarakhand,Haridwar,247667,16,6,0
18-06-2025,Uttarakhand,Haridwar,247668,0,1,0
18-06-2025,Uttarakhand,Haridwar,249408,0,3,0
03-09-2025,Uttarakhand,Haridwar,247670,0,1,0
03-09-2025,Uttarakhand,Haridwar,249408,3,1,0
02-09-2025,Uttarakhand,Haridwar,247667,7,5,0
02-09-2025,Uttarakhand,Haridwar,249401,0,2,0
01-09-2025,Uttarakhand,Haridwar,249404,0,1,0
07-09-2025,Uttarakhand,Haridwar,247656,0,1,0
07-09-2025,Uttarakhand,Haridwar,247661,1,0,0
06-09-2025,Uttarakhand,Haridwar,247656,0,0,1
06-09-2025,Uttarakhand,Haridwar,247665,0,1,0
06-09-2025,Uttarakhand,Haridwar,247670,1,1,0
06-09-2025,Uttarakhand,Haridwar,247671,5,2,0
06-09-2025,Uttarakhand,Haridwar,249402,6,1,0
05-09-2025,Uttarakhand,Haridwar,249402,2,0,0
04-09-2025,Uttarakhand,Haridwar,247663,6,3,0
04-09-2025,Uttarakhand,Haridwar,247668,1,0,0
04-09-2025,Uttarakhand,Haridwar,249407,5,1,0
09-09-2025,Uttarakhand,Haridwar,247664,4,0,0
09-09-2025,Uttarakhand,Haridwar,247665,9,1,0
09-09-2025,Uttarakhand,Haridwar,247667,13,2,0
09-09-2025,Uttarakhand,Haridwar,247670,0,1,0
09-09-2025,Uttarakhand,Haridwar,249402,5,3,0
08-09-2025,Uttarakhand,Haridwar,247671,2,0,0
08-09-2025,Uttarakhand,Haridwar,249403,5,1,0
08-09-2025,Uttarakhand,Haridwar,249408,0,2,0
11-09-2025,Uttarakhand,Haridwar,247656,5,0,2
11-09-2025,Uttarakhand,Haridwar,247666,2,0,0
11-09-2025,Uttarakhand,Haridwar,249403,2,1,0
11-09-2025,Uttarakhand,Haridwar,249407,6,0,0
10-09-2025,Uttarakhand,Haridwar,246763,3,0,0
10-09-2025,Uttarakhand,Haridwar,247662,4,1,0
10-09-2025,Uttarakhand,Haridwar,247671,2,0,0
10-09-2025,Uttarakhand,Haridwar,249403,3,2,0
10-09-2025,Uttarakhand,Haridwar,249404,5,0,0
12-09-2025,Uttarakhand,Haridwar,247661,2,5,0
12-09-2025,Uttarakhand,Haridwar,247662,1,0,0
12-09-2025,Uttarakhand,Haridwar,247670,9,3,0
13-09-2025,Uttarakhand,Haridwar,247666,2,0,0
13-09-2025,Uttarakhand,Haridwar,247671,4,1,0
13-09-2025,Uttarakhand,Haridwar,249410,1,0,0
15-09-2025,Uttarakhand,Haridwar,247666,3,0,1
15-09-2025,Uttarakhand,Haridwar,249401,4,1,0
15-09-2025,Uttarakhand,Haridwar,249402,4,1,0
15-09-2025,Uttarakhand,Haridwar,249407,2,2,0
15-09-2025,Uttarakhand,Haridwar,249408,3,1,0
17-09-2025,Uttarakhand,Haridwar,247663,7,4,0
17-09-2025,Uttarakhand,Haridwar,247668,1,0,0
17-09-2025,Uttarakhand,Haridwar,249403,2,0,0
16-09-2025,Uttarakhand,Haridwar,247656,3,0,0
16-09-2025,Uttarakhand,Haridwar,247661,5,3,0
16-09-2025,Uttarakhand,Haridwar,247664,2,0,0
16-09-2025,Uttarakhand,Haridwar,247670,0,1,0
16-09-2025,Uttarakhand,Haridwar,247671,1,1,0
18-09-2025,Uttarakhand,Haridwar,247666,2,0,0
18-09-2025,Uttarakhand,Haridwar,249401,4,1,0
18-09-2025,Uttarakhand,Haridwar,249403,1,2,0
18-09-2025,Uttarakhand,Haridwar,249407,2,0,0
18-09-2025,Uttarakhand,Haridwar,249410,1,0,0
19-09-2025,Uttarakhand,Haridwar,247656,6,2,0
19-09-2025,Uttarakhand,Haridwar,247665,2,0,0
19-09-2025,Uttarakhand,Haridwar,249404,1,0,0
20-09-2025,Uttarakhand,Haridwar,247663,7,2,0
22-09-2025,Uttarakhand,Haridwar,247663,5,1,0
22-09-2025,Uttarakhand,Haridwar,247666,4,1,0
22-09-2025,Uttarakhand,Haridwar,249402,4,3,0
22-09-2025,Uttarakhand,Haridwar,249403,1,1,0
22-09-2025,Uttarakhand,Haridwar,249408,1,0,0
21-09-2025,Uttarakhand,Haridwar,249404,1,0,0
25-09-2025,Uttarakhand,Haridwar,247656,5,0,0
25-09-2025,Uttarakhand,Haridwar,247661,3,1,0
25-09-2025,Uttarakhand,Haridwar,247664,3,2,0
25-09-2025,Uttarakhand,Haridwar,247665,1,0,0
25-09-2025,Uttarakhand,Haridwar,249407,0,1,0
23-09-2025,Uttarakhand,Haridwar,247664,1,0,0
23-09-2025,Uttarakhand,Haridwar,247665,1,0,0
23-09-2025,Uttarakhand,Haridwar,247670,2,2,0
23-09-2025,Uttarakhand,Haridwar,249404,0,3,0
24-09-2025,Uttarakhand,Haridwar,247656,2,0,0
24-09-2025,Uttarakhand,Haridwar,247665,2,1,0
24-09-2025,Uttarakhand,Haridwar,249403,2,4,0
24-09-2025,Uttarakhand,Haridwar,249408,2,1,0
27-09-2025,Uttarakhand,Haridwar,247661,1,0,0
27-09-2025,Uttarakhand,Haridwar,247663,1,1,0
27-09-2025,Uttarakhand,Haridwar,247670,0,1,0
28-09-2025,Uttarakhand,Haridwar,247665,2,0,0
26-09-2025,Uttarakhand,Haridwar,247662,1,0,0
26-09-2025,Uttarakhand,Haridwar,249401,1,1,0
26-09-2025,Uttarakhand,Haridwar,249407,5,0,0
29-09-2025,Uttarakhand,Haridwar,247656,1,0,0
29-09-2025,Uttarakhand,Haridwar,247667,2,0,0
30-09-2025,Uttarakhand,Haridwar,249404,1,0,0
26-10-2025,Uttarakhand,Haridwar,247667,5,1,0
13-10-2025,Uttarakhand,Haridwar,246763,1,0,0
13-10-2025,Uttarakhand,Haridwar,247667,13,1,0
13-10-2025,Uttarakhand,Haridwar,249403,0,2,0
13-10-2025,Uttarakhand,Haridwar,249404,2,0,0
15-10-2025,Uttarakhand,Haridwar,247661,11,3,0
15-10-2025,Uttarakhand,Haridwar,247670,3,0,0
15-10-2025,Uttarakhand,Haridwar,249408,3,1,0
16-10-2025,Uttarakhand,Haridwar,247661,3,2,0
16-10-2025,Uttarakhand,Haridwar,249402,4,3,0
17-10-2025,Uttarakhand,Haridwar,247661,13,5,0
17-10-2025,Uttarakhand,Haridwar,247663,19,5,0
17-10-2025,Uttarakhand,Haridwar,247664,1,0,0
17-10-2025,Uttarakhand,Haridwar,247670,4,0,0
17-10-2025,Uttarakhand,Haridwar,249404,3,1,0
17-10-2025,Uttarakhand,Haridwar,249407,10,3,0
18-10-2025,Uttarakhand,Haridwar,246763,2,0,0
18-10-2025,Uttarakhand,Haridwar,247661,6,4,0
18-10-2025,Uttarakhand,Haridwar,247666,3,0,0
18-10-2025,Uttarakhand,Haridwar,247667,17,3,0
18-10-2025,Uttarakhand,Haridwar,249401,2,0,0
18-10-2025,Uttarakhand,Haridwar,249404,4,0,0
18-10-2025,Uttarakhand,Haridwar,249407,2,1,0
19-10-2025,Uttarakhand,Haridwar,247662,1,1,0
19-10-2025,Uttarakhand,Haridwar,247664,1,0,0
19-10-2025,Uttarakhand,Haridwar,247665,1,1,0
19-10-2025,Uttarakhand,Haridwar,247666,2,0,0
21-10-2025,Uttarakhand,Haridwar,249402,1,0,0
25-10-2025,Uttarakhand,Haridwar,247666,6,0,0
24-10-2025,Uttarakhand,Haridwar,247667,6,1,0
24-10-2025,Uttarakhand,Haridwar,247671,0,1,0
28-10-2025,Uttarakhand,Haridwar,247667,9,3,0
28-10-2025,Uttarakhand,Haridwar,247671,1,1,0
28-10-2025,Uttarakhand,Haridwar,249408,3,0,0
27-10-2025,Uttarakhand,Haridwar,247663,8,0,0
27-10-2025,Uttarakhand,Haridwar,249407,1,0,0
30-10-2025,Uttarakhand,Haridwar,247661,22,2,0
30-10-2025,Uttarakhand,Haridwar,247662,3,1,0
30-10-2025,Uttarakhand,Haridwar,249402,22,4,0
30-10-2025,Uttarakhand,Haridwar,249403,2,2,0
30-10-2025,Uttarakhand,Haridwar,249404,2,1,0
31-10-2025,Uttarakhand,Haridwar,247656,8,0,0
31-10-2025,Uttarakhand,Haridwar,247667,17,10,0
29-10-2025,Uttarakhand,Haridwar,247663,5,3,0
29-10-2025,Uttarakhand,Haridwar,247666,5,0,0
29-10-2025,Uttarakhand,Haridwar,247671,1,0,0
29-10-2025,Uttarakhand,Haridwar,249401,2,1,0
01-11-2025,Uttarakhand,Haridwar,249403,1,0,0
02-11-2025,Uttarakhand,Haridwar,247661,2,0,0
02-11-2025,Uttarakhand,Haridwar,247666,11,1,0
02-11-2025,Uttarakhand,Haridwar,247667,15,1,0
02-11-2025,Uttarakhand,Haridwar,249401,4,0,0
02-11-2025,Uttarakhand,Haridwar,249402,8,4,0
02-11-2025,Uttarakhand,Haridwar,249404,4,1,0
11-11-2025,Uttarakhand,Haridwar,247667,9,3,0
11-11-2025,Uttarakhand,Haridwar,249407,7,0,0
11-11-2025,Uttarakhand,Haridwar,249408,1,0,0
12-11-2025,Uttarakhand,Haridwar,247671,2,0,0
12-11-2025,Uttarakhand,Haridwar,249403,2,0,0
03-11-2025,Uttarakhand,Haridwar,247656,3,1,0
03-11-2025,Uttarakhand,Haridwar,249401,1,0,0
03-11-2025,Uttarakhand,Haridwar,249408,3,1,0
06-11-2025,Uttarakhand,Haridwar,247661,2,0,0
06-11-2025,Uttarakhand,Haridwar,247663,6,1,0
06-11-2025,Uttarakhand,Haridwar,247666,1,0,0
06-11-2025,Uttarakhand,Haridwar,247668,2,0,0
06-11-2025,Uttarakhand,Haridwar,247670,1,0,0
06-11-2025,Uttarakhand,Haridwar,249404,2,0,0
05-11-2025,Uttarakhand,Haridwar,247662,5,0,0
05-11-2025,Uttarakhand,Haridwar,247663,13,5,0
05-11-2025,Uttarakhand,Haridwar,247670,2,1,0
07-11-2025,Uttarakhand,Haridwar,247661,2,0,0
07-11-2025,Uttarakhand,Haridwar,247664,0,1,0
07-11-2025,Uttarakhand,Haridwar,247665,3,0,0
07-11-2025,Uttarakhand,Haridwar,249402,2,0,0
07-11-2025,Uttarakhand,Haridwar,249403,1,0,0
07-11-2025,Uttarakhand,Haridwar,249404,1,0,0
08-11-2025,Uttarakhand,Haridwar,249404,3,1,0
09-11-2025,Uttarakhand,Haridwar,247665,3,1,0
09-11-2025,Uttarakhand,Haridwar,249404,1,2,0
09-11-2025,Uttarakhand,Haridwar,249407,2,0,0
10-11-2025,Uttarakhand,Haridwar,247661,10,1,0
10-11-2025,Uttarakhand,Haridwar,247664,1,0,0
14-11-2025,Uttarakhand,Haridwar,247668,1,1,0
14-11-2025,Uttarakhand,Haridwar,249407,4,0,0
13-11-2025,Uttarakhand,Haridwar,247662,1,0,0
13-11-2025,Uttarakhand,Haridwar,247670,1,1,0
16-11-2025,Uttarakhand,Haridwar,247661,5,0,0
16-11-2025,Uttarakhand,Haridwar,247663,11,0,0
16-11-2025,Uttarakhand,Haridwar,247668,2,0,0
16-11-2025,Uttarakhand,Haridwar,249407,3,0,0
15-11-2025,Uttarakhand,Haridwar,247656,11,1,0
15-11-2025,Uttarakhand,Haridwar,247661,12,6,0
15-11-2025,Uttarakhand,Haridwar,247666,2,1,0
15-11-2025,Uttarakhand,Haridwar,247671,4,2,0
15-11-2025,Uttarakhand,Haridwar,249403,3,2,0
15-11-2025,Uttarakhand,Haridwar,249408,8,3,0
17-11-2025,Uttarakhand,Haridwar,247662,1,0,0
17-11-2025,Uttarakhand,Haridwar,247663,4,3,0
17-11-2025,Uttarakhand,Haridwar,249402,3,1,0
18-11-2025,Uttarakhand,Haridwar,247656,7,0,0
18-11-2025,Uttarakhand,Haridwar,247666,1,0,0
18-11-2025,Uttarakhand,Haridwar,247671,3,0,0
25-11-2025,Uttarakhand,Haridwar,247661,3,1,0
25-11-2025,Uttarakhand,Haridwar,247665,1,0,0
25-11-2025,Uttarakhand,Haridwar,247667,4,2,0
25-11-2025,Uttarakhand,Haridwar,249404,1,0,0
19-11-2025,Uttarakhand,Haridwar,247664,3,1,0
19-11-2025,Uttarakhand,Haridwar,249402,14,1,0
15-12-2025,Uttarakhand,Haridwar,247661,3,1,0
15-12-2025,Uttarakhand,Haridwar,247662,2,0,0
21-12-2025,Uttarakhand,Haridwar,247661,2,0,0
22-12-2025,Uttarakhand,Haridwar,247661,9,0,0
22-12-2025,Uttarakhand,Haridwar,247666,8,0,0
22-12-2025,Uttarakhand,Haridwar,247667,33,1,0
22-12-2025,Uttarakhand,Haridwar,247671,8,0,0
22-12-2025,Uttarakhand,Haridwar,249404,1,0,0
23-12-2025,Uttarakhand,Haridwar,247670,1,0,0
23-12-2025,Uttarakhand,Haridwar,249401,3,0,0
23-12-2025,Uttarakhand,Haridwar,249403,1,0,0
23-12-2025,Uttarakhand,Haridwar,249408,1,0,0
24-12-2025,Uttarakhand,Haridwar,247661,3,0,0
24-12-2025,Uttarakhand,Haridwar,249408,2,0,0
25-12-2025,Uttarakhand,Haridwar,246763,0,1,0
25-12-2025,Uttarakhand,Haridwar,247656,2,1,0
25-12-2025,Uttarakhand,Haridwar,247665,1,0,0
25-12-2025,Uttarakhand,Haridwar,247666,0,3,0
25-12-2025,Uttarakhand,Haridwar,247667,5,8,0
25-12-2025,Uttarakhand,Haridwar,249404,2,1,0
26-12-2025,Uttarakhand,Haridwar,246763,2,0,0
26-12-2025,Uttarakhand,Haridwar,247664,2,0,0
26-12-2025,Uttarakhand,Haridwar,247670,1,0,0
26-12-2025,Uttarakhand,Haridwar,249402,5,0,0
27-12-2025,Uttarakhand,Haridwar,247661,3,0,0
27-12-2025,Uttarakhand,Haridwar,247662,0,1,0
27-12-2025,Uttarakhand,Haridwar,247663,15,0,0
28-12-2025,Uttarakhand,Haridwar,247662,3,1,0
28-12-2025,Uttarakhand,Haridwar,249401,2,1,0
28-12-2025,Uttarakhand,Haridwar,249408,3,0,0
29-12-2025,Uttarakhand,Haridwar,247665,4,2,0
29-12-2025,Uttarakhand,Haridwar,247667,28,1,0
29-12-2025,Uttarakhand,Haridwar,249401,0,1,0
29-12-2025,Uttarakhand,Haridwar,249403,1,0,0
29-12-2025,Uttarakhand,Haridwar,249407,2,0,0
31-12-2025,Uttarakhand,Haridwar,247662,2,0,0
31-12-2025,Uttarakhand,Haridwar,247664,8,1,0
31-12-2025,Uttarakhand,Haridwar,247666,2,2,0
31-12-2025,Uttarakhand,Haridwar,247668,3,0,0
01-01-2026,Uttarakhand,Haridwar,247667,25,5,1
01-01-2026,Uttarakhand,Haridwar,247671,5,3,0
01-01-2026,Uttarakhand,Haridwar,249407,9,0,0
02-01-2026,Uttarakhand,Haridwar,247665,12,0,0
02-01-2026,Uttarakhand,Haridwar,247667,43,4,0
02-01-2026,Uttarakhand,Haridwar,247668,3,0,0
02-01-2026,Uttarakhand,Haridwar,247671,7,0,0
02-01-2026,Uttarakhand,Haridwar,249403,1,1,0
03-01-2026,Uttarakhand,Haridwar,247663,1,0,0
03-01-2026,Uttarakhand,Haridwar,247665,2,0,0
03-01-2026,Uttarakhand,Haridwar,247671,1,0,0
03-01-2026,Uttarakhand,Haridwar,249402,2,0,0
10-06-2025,Uttarakhand,Haridwar,247656,3,2,0
10-06-2025,Uttarakhand,Haridwar,249403,1,0,0
10-06-2025,Uttarakhand,Haridwar,249408,2,1,0
09-06-2025,Uttarakhand,Haridwar,247664,6,0,0
09-06-2025,Uttarakhand,Haridwar,247666,4,0,0
12-06-2025,Uttarakhand,Haridwar,247661,3,4,0
12-06-2025,Uttarakhand,Haridwar,247664,2,1,0
12-06-2025,Uttarakhand,Haridwar,249408,1,0,0
11-06-2025,Uttarakhand,Haridwar,247661,4,1,0
11-06-2025,Uttarakhand,Haridwar,247665,4,1,0
11-06-2025,Uttarakhand,Haridwar,249404,2,0,0
15-06-2025,Uttarakhand,Haridwar,247661,0,1,0
14-06-2025,Uttarakhand,Haridwar,249402,6,2,0
14-06-2025,Uttarakhand,Haridwar,249403,0,1,0
16-06-2025,Uttarakhand,Haridwar,246763,2,0,0
16-06-2025,Uttarakhand,Haridwar,247665,3,3,0
16-06-2025,Uttarakhand,Haridwar,247666,4,0,0
13-06-2025,Uttarakhand,Haridwar,247656,4,1,0
13-06-2025,Uttarakhand,Haridwar,247663,6,0,0
13-06-2025,Uttarakhand,Haridwar,247668,1,0,0
13-06-2025,Uttarakhand,Haridwar,249408,1,1,0
18-06-2025,Uttarakhand,Haridwar,247663,3,2,0
18-06-2025,Uttarakhand,Haridwar,247664,0,1,0
17-06-2025,Uttarakhand,Haridwar,247662,1,0,0
17-06-2025,Uttarakhand,Haridwar,247663,6,3,0
17-06-2025,Uttarakhand,Haridwar,247671,3,1,0
17-06-2025,Uttarakhand,Haridwar,249407,3,0,0
19-06-2025,Uttarakhand,Haridwar,247670,3,2,0
19-06-2025,Uttarakhand,Haridwar,247671,1,4,0
19-06-2025,Uttarakhand,Haridwar,249404,1,1,0
19-06-2025,Uttarakhand,Haridwar,249407,6,3,2
19-06-2025,Uttarakhand,Haridwar,249408,2,1,1
01-09-2025,Uttarakhand,Haridwar,247665,0,2,0
01-09-2025,Uttarakhand,Haridwar,247667,3,4,0
01-09-2025,Uttarakhand,Haridwar,249407,3,1,0
03-09-2025,Uttarakhand,Haridwar,247663,15,3,0
03-09-2025,Uttarakhand,Haridwar,247664,1,0,0
03-09-2025,Uttarakhand,Haridwar,247665,1,1,0
02-09-2025,Uttarakhand,Haridwar,246763,1,0,0
02-09-2025,Uttarakhand,Haridwar,247663,3,2,0
02-09-2025,Uttarakhand,Haridwar,249407,2,0,0
02-09-2025,Uttarakhand,Haridwar,249408,1,1,0
07-09-2025,Uttarakhand,Haridwar,247667,4,0,0
06-09-2025,Uttarakhand,Haridwar,247661,4,2,0
04-09-2025,Uttarakhand,Haridwar,247656,2,0,0
04-09-2025,Uttarakhand,Haridwar,247666,0,1,0
04-09-2025,Uttarakhand,Haridwar,249402,9,4,0
05-09-2025,Uttarakhand,Haridwar,247667,1,1,0
09-09-2025,Uttarakhand,Haridwar,249401,0,1,0
09-09-2025,Uttarakhand,Haridwar,249403,3,2,0
09-09-2025,Uttarakhand,Haridwar,249408,3,2,1
08-09-2025,Uttarakhand,Haridwar,247656,9,1,0
08-09-2025,Uttarakhand,Haridwar,247662,2,1,0
08-09-2025,Uttarakhand,Haridwar,247667,11,3,0
08-09-2025,Uttarakhand,Haridwar,247670,2,0,0
08-09-2025,Uttarakhand,Haridwar,249401,2,0,0
10-09-2025,Uttarakhand,Haridwar,247670,3,1,0
10-09-2025,Uttarakhand,Haridwar,249408,3,2,0
10-09-2025,Uttarakhand,Haridwar,249410,1,0,0
11-09-2025,Uttarakhand,Haridwar,247661,6,2,0
11-09-2025,Uttarakhand,Haridwar,247667,7,5,1
11-09-2025,Uttarakhand,Haridwar,249401,1,1,0
11-09-2025,Uttarakhand,Haridwar,249402,11,1,0
14-09-2025,Uttarakhand,Haridwar,247667,1,0,0
12-09-2025,Uttarakhand,Haridwar,247664,3,1,0
12-09-2025,Uttarakhand,Haridwar,247665,4,0,0
12-09-2025,Uttarakhand,Haridwar,247667,7,1,0
12-09-2025,Uttarakhand,Haridwar,249407,5,3,0
12-09-2025,Uttarakhand,Haridwar,249408,1,1,0
12-09-2025,Uttarakhand,Haridwar,249410,1,0,0
13-09-2025,Uttarakhand,Haridwar,247662,1,0,0
13-09-2025,Uttarakhand,Haridwar,247667,12,0,0
15-09-2025,Uttarakhand,Haridwar,247662,3,2,0
15-09-2025,Uttarakhand,Haridwar,247667,12,4,0
16-09-2025,Uttarakhand,Haridwar,247667,11,6,0
16-09-2025,Uttarakhand,Haridwar,249401,1,0,0
16-09-2025,Uttarakhand,Haridwar,249402,1,2,0
16-09-2025,Uttarakhand,Haridwar,249403,0,2,0
16-09-2025,Uttarakhand,Haridwar,249404,3,0,0
17-09-2025,Uttarakhand,Haridwar,247656,4,0,0
17-09-2025,Uttarakhand,Haridwar,247665,1,0,0
17-09-2025,Uttarakhand,Haridwar,247671,2,0,0
17-09-2025,Uttarakhand,Haridwar,249402,1,1,0
17-09-2025,Uttarakhand,Haridwar,249404,3,0,0
18-09-2025,Uttarakhand,Haridwar,247664,3,0,0
18-09-2025,Uttarakhand,Haridwar,249402,0,1,0
18-09-2025,Uttarakhand,Haridwar,249404,1,0,0
19-09-2025,Uttarakhand,Haridwar,247664,1,0,0
19-09-2025,Uttarakhand,Haridwar,249403,2,2,0
19-09-2025,Uttarakhand,Haridwar,249407,3,0,0
20-09-2025,Uttarakhand,Haridwar,247664,1,0,0
20-09-2025,Uttarakhand,Haridwar,249408,2,0,0
22-09-2025,Uttarakhand,Haridwar,247668,1,0,0
22-09-2025,Uttarakhand,Haridwar,249404,0,1,0
25-09-2025,Uttarakhand,Haridwar,247663,9,1,0
25-09-2025,Uttarakhand,Haridwar,249401,1,0,0
25-09-2025,Uttarakhand,Haridwar,249408,3,0,0
24-09-2025,Uttarakhand,Haridwar,247664,1,0,0
24-09-2025,Uttarakhand,Haridwar,247668,0,1,0
